loan_id,installment_id,installment_number,installment_duedate,repaid_date,capital_due,capital_paid,interests_paid
loan_2009976,8z7824317i92i8yy017i9564h97x380x,3,2022-05-02,2022-04-27,467.2,467.2,0
loan_2009976,8z7824317i92i8yy017i9564h95i380y,1,2022-03-31,2022-03-25,462.82,462.82,0
loan_2009976,8z7824317i92i8yy017i9564h97x3811,6,2022-06-15,NA,454.82649999999995,0,0
loan_9726103,8z7827037i4336z4017i4396z0633z2i,6,2022-05-31,NA,152.7525,0,0
loan_9726103,8z7827037i4336z4017i4396z0603z2x,5,2022-05-16,NA,155.49,0,0
loan_9726103,8z7827037i4336z4017i4396z0603z2y,3,2022-04-18,2022-04-04,155.49,155.49,0
loan_9726103,8z7827037i4336z4017i4396z0603z2h,4,2022-05-02,2022-05-02,155.49,155.49,0
loan_9726103,8z7827037i4336z4017i4396z0603z2z,1,2022-03-15,2022-03-14,155.49,155.49,0
loan_9726103,8z7827037i4336z4017i4396z0603z2g,2,2022-03-31,2022-04-04,155.49,155.49,58
loan_3119402,8z780gyy7x631zx6017x64i408856g5z,3,2022-02-28,NA,0,0,0
loan_3119402,8z780gyy7x631zx6017x64i408856g5g,4,2022-03-15,NA,0,0,0
loan_3119402,8z780gyy7x631zx6017x64i408856g59,2,2022-02-15,NA,0,0,0
loan_3119402,8z780gyy7x631zx6017x64i408856g58,1,2022-01-31,2022-01-23,8599.4,8599.4,0
loan_0959627,8z780g157xxx1y80017xxxhhh9570311,5,2022-05-02,2022-04-24,1769.3520999999998,1769.3520999999998,0
loan_0959627,8z780g157xxx1y80017xxxhhh957030i,3,2022-03-31,2022-03-23,885.49,885.49,0
loan_0959627,8z780g157xxx1y80017xxxhhh936030h,1,2022-02-28,2022-02-26,885.49,885.49,0
loan_0959627,8z780g157xxx1y80017xxxhhh9570310,4,2022-04-18,2022-04-07,885.49,885.49,0
loan_0959627,8z780g157xxx1y80017xxxhhh957030x,2,2022-03-15,2022-03-14,885.49,885.49,0
loan_0959627,8z780g157xxx1y80017xxxhhh9570312,6,2022-05-16,NA,0,0,0
loan_7988069,8z78265i7h0z07x9017h0yx50z2g3398,6,2022-02-15,2022-02-16,118.99,118.99,0
loan_7988069,8z78265i7h0z07x9017h0yx50z2g3399,7,2022-02-28,2022-03-05,118.99,118.99,58
loan_7988069,8z78265i7h0z07x9017h0yx50z2g3397,5,2022-01-31,2022-02-01,118.99,118.99,0
loan_7988069,8z78265i7h0z07x9017h0yx50z193394,2,2021-12-15,2021-12-14,118.99,118.99,0
loan_7988069,8z78265i7h0z07x9017h0yx50z193395,3,2021-12-31,2021-12-31,118.99,118.99,0
loan_7988069,8z78265i7h0z07x9017h0yx50z193393,1,2021-11-30,2021-11-29,118.99,118.99,0
loan_7988069,8z78265i7h0z07x9017h0yx50z2g3396,4,2022-01-17,2022-01-15,118.99,118.99,0
loan_7988069,8z78265i7h0z07x9017h0yx50z2g339z,8,2022-03-15,2022-03-05,115.34,115.34,0
loan_7146228,8z7801gg7yiigg4x017h02h085i83hii,8,2022-03-15,2022-03-15,254.92329999999998,254.92329999999998,0
loan_7146228,8z7801gg7yiigg4x017h02h085i43hi8,1,2021-11-30,2021-11-27,266.45,266.45,0
loan_7146228,8z7801gg7yiigg4x017h02h085i43hiz,3,2021-12-31,2021-12-23,266.45,266.45,0
loan_7146228,8z7801gg7yiigg4x017h02h085i43hiy,5,2022-01-31,2022-01-28,266.45,266.45,0
loan_7146228,8z7801gg7yiigg4x017h02h085i83hih,6,2022-02-15,2022-02-12,266.45,266.45,0
loan_7146228,8z7801gg7yiigg4x017h02h085i43hig,4,2022-01-17,2022-01-07,266.45,266.45,0
loan_7146228,8z7801gg7yiigg4x017h02h085i83hix,7,2022-02-28,2022-02-25,276.55319999999995,276.55319999999995,0
loan_7146228,8z7801gg7yiigg4x017h02h085i43hi9,2,2021-12-15,2021-12-08,266.45,266.45,0
loan_7375203,8z780y117i3g6726017i3hyy061z3yz5,1,2022-03-15,2022-03-14,1495.04,1495.04,0
loan_3687768,8z780yzz7i4zhi31017i4h974x9z3hz4,3,2022-04-18,NA,169.91479999999999,13.6656,32.29
loan_3687768,8z780yzz7i4zhi31017i4h974x9h3hz9,8,2022-06-30,NA,206.8236,0,0
loan_3687768,8z780yzz7i4zhi31017i4h974x9z3hz3,2,2022-03-31,2022-04-12,158.09609999999998,158.09609999999998,122.42
loan_3687768,8z780yzz7i4zhi31017i4h974x9h3hz8,7,2022-06-15,NA,194.65449999999998,0,0
loan_3687768,8z780yzz7i4zhi31017i4h974x7g3hz2,1,2022-03-15,2022-03-05,172.11939999999998,172.11939999999998,25.78
loan_3687768,8z780yzz7i4zhi31017i4h974x9z3hz7,6,2022-05-31,NA,189.6978,0,0
loan_3687768,8z780yzz7i4zhi31017i4h974x9z3hz5,4,2022-05-02,NA,181.76999999999998,0,0
loan_3687768,8z780yzz7i4zhi31017i4h974x9z3hz6,5,2022-05-16,NA,186.1938,0,0
loan_3254545,8z7823yh7i69y241017i6g092yg12xz3,6,2022-06-15,NA,546.77,0,0
loan_3254545,8z7823yh7i69y241017i6g092y922x9i,2,2022-04-18,NA,547.5,0,0
loan_3254545,8z7823yh7i69y241017i6g092yg12xz2,5,2022-05-31,NA,547.5,0,0
loan_3254545,8z7823yh7i69y241017i6g092yg12xz1,4,2022-05-16,NA,547.5,0,0
loan_3254545,8z7823yh7i69y241017i6g092y922xz0,3,2022-05-02,NA,547.5,0,0
loan_3254545,8z7823yh7i69y241017i6g092y922x9x,1,2022-03-31,NA,547.5,0,0
loan_4002860,8z7825917h3345y0017h35yg9i3i218g,3,2021-12-31,2021-12-29,881.11,881.11,0
loan_4002860,8z7825917h3345y0017h35yg9i2y218z,2,2021-12-15,2021-12-14,881.11,881.11,0
loan_4002860,8z7825917h3345y0017h35yg9i3i218y,4,2022-01-17,NA,878.409,876.2189999999999,0
loan_4002860,8z7825917h3345y0017h35yg9i2y2189,1,2021-11-30,2021-11-19,881.11,881.11,0
loan_9056648,8z78258z7ihh2y78017ihh7ziy402zxz,4,2022-05-31,NA,143.07999999999998,0,0
loan_9056648,8z78258z7ihh2y78017ihh7ziy242zx7,1,2022-04-18,2022-04-18,143.07999999999998,143.07999999999998,0
loan_9056648,8z78258z7ihh2y78017ihh7ziy402zx9,3,2022-05-16,NA,143.07999999999998,0,0
loan_9056648,8z78258z7ihh2y78017ihh7ziy402zxy,6,2022-06-30,NA,142.642,0,0
loan_9056648,8z78258z7ihh2y78017ihh7ziy242zx8,2,2022-05-02,2022-05-01,143.07999999999998,143.07999999999998,0
loan_9056648,8z78258z7ihh2y78017ihh7ziy402zxg,5,2022-06-15,NA,143.07999999999998,0,0
loan_5523041,8z7825hy7yy1ggz5017yy37hhgzy6gi6,4,2021-12-31,2022-01-01,118.25999999999999,118.25999999999999,0
loan_5523041,8z7825hy7yy1ggz5017yy37hhgzy6gi5,3,2021-12-15,2021-12-14,118.99,118.99,0
loan_5523041,8z7825hy7yy1ggz5017yy37hhgzy6gi3,1,2021-11-16,2021-11-11,118.99,118.99,0
loan_5523041,8z7825hy7yy1ggz5017yy37hhgzy6gi4,2,2021-11-30,2021-11-26,118.99,118.99,0
loan_2015454,8z7826387h198548017h1yyg62826016,1,2021-11-30,2021-11-14,4412.3755,4412.3755,0
loan_2015454,8z7826387h198548017h1yyg62956017,2,2021-12-15,NA,0,0,0
loan_2015454,8z7826387h198548017h1yyg62956018,3,2021-12-31,NA,0,0,0
loan_2015454,8z7826387h198548017h1yyg62956019,4,2022-01-17,NA,0,0,0
loan_9515808,8z780g457h6194i2017h63x8hh2910xz,2,2021-12-31,2021-12-30,676.71,676.71,0
loan_9515808,8z780g457h6194i2017h63x8hh2910xy,4,2022-01-31,2022-02-01,676.71,676.71,0
loan_9515808,8z780g457h6194i2017h63x8hh2y10xx,6,2022-02-28,2022-02-24,676.71,676.71,0
loan_9515808,8z780g457h6194i2017h63x8hh2y10xi,7,2022-03-15,2022-03-14,676.71,676.71,0
loan_9515808,8z780g457h6194i2017h63x8hh2y10i0,8,2022-03-31,2022-03-31,671.8555,671.8555,0
loan_9515808,8z780g457h6194i2017h63x8hh2910xh,5,2022-02-15,2022-02-15,676.71,676.71,0
loan_9515808,8z780g457h6194i2017h63x8hh2910x9,1,2021-12-15,2021-12-14,676.71,676.71,0
loan_9515808,8z780g457h6194i2017h63x8hh2910xg,3,2022-01-17,2022-01-15,676.71,676.71,0
loan_2320928,8z78267h7ih0y360017ih3i62h594462,5,2022-06-15,NA,165.0895,0,0
loan_2320928,8z78267h7ih0y360017ih3i62h594464,7,2022-07-15,NA,173.8203,0,0
loan_2320928,8z78267h7ih0y360017ih3i62h594460,3,2022-05-16,NA,156.7894,0,0
loan_2320928,8z78267h7ih0y360017ih3i62h5y4465,8,2022-08-01,NA,186.6464,0,0
loan_2320928,8z78267h7ih0y360017ih3i62h594463,6,2022-06-30,NA,169.4038,0,0
loan_2320928,8z78267h7ih0y360017ih3i62h38445i,2,2022-05-02,2022-05-01,154.7892,154.7892,38.96
loan_2320928,8z78267h7ih0y360017ih3i62h38445x,1,2022-04-18,2022-04-17,137.8094,137.8094,62.22
loan_2320928,8z78267h7ih0y360017ih3i62h594461,4,2022-05-31,NA,160.892,0,0
loan_2706839,8z782h8z7iy19hi7017iy27g438h5hxg,1,2022-04-18,2022-04-13,569.6482,569.6482,239.66
loan_2706839,8z782h8z7iy19hi7017iy27g43g15hxh,3,2022-05-16,NA,640.9108,0,0
loan_2706839,8z782h8z7iy19hi7017iy27g43g15hi0,6,2022-06-30,NA,684.8421999999999,0,0
loan_2706839,8z782h8z7iy19hi7017iy27g43g15hxx,4,2022-05-31,NA,650.4445999999999,0,0
loan_2706839,8z782h8z7iy19hi7017iy27g438h5hxy,2,2022-05-02,NA,585.5695,0,0
loan_2706839,8z782h8z7iy19hi7017iy27g43g15hi1,7,2022-07-15,NA,702.7198999999999,0,0
loan_2706839,8z782h8z7iy19hi7017iy27g43g15hxi,5,2022-06-15,NA,667.4244,0,0
loan_2706839,8z782h8z7iy19hi7017iy27g43g55hi2,8,2022-08-01,NA,790.2104,0,0
loan_0256495,8z782hy97y5ixz5z017y61h1h279765x,6,2022-01-17,2022-01-17,318.28,318.28,0
loan_0256495,8z782hy97y5ixz5z017y61h1h265765g,3,2021-11-30,2021-11-29,312.44,312.44,0
loan_0256495,8z782hy97y5ixz5z017y61h1h279765h,5,2021-12-31,2022-01-03,312.44,312.44,0
loan_0256495,8z782hy97y5ixz5z017y61h1h2657659,1,2021-11-01,2021-11-01,312.44,312.44,0
loan_0256495,8z782hy97y5ixz5z017y61h1h2797660,8,2022-02-15,2022-02-12,299.592,299.592,0
loan_0256495,8z782hy97y5ixz5z017y61h1h279765y,4,2021-12-15,2021-12-14,315.36,315.36,0
loan_0256495,8z782hy97y5ixz5z017y61h1h279765i,7,2022-01-31,2022-01-31,315.36,315.36,0
loan_0256495,8z782hy97y5ixz5z017y61h1h265765z,2,2021-11-16,2021-11-16,312.44,312.44,0
loan_4356142,8z7829497h145iyh017h14i255103x10,2,2021-12-15,2021-12-10,357.116,357.116,0
loan_4356142,8z7829497h145iyh017h14i255103x0i,1,2021-11-30,2021-11-30,357.7,357.7,0
loan_9895338,8z782h72800x587g0180113231i74y6g,3,2022-05-31,NA,235.8265,0,0
loan_9895338,8z782h72800x587g0180113231i74y6h,5,2022-06-30,NA,248.29489999999998,0,0
loan_9895338,8z782h72800x587g0180113231i74y6y,4,2022-06-15,NA,241.9804,0,0
loan_9895338,8z782h72800x587g0180113231iz4y70,8,2022-08-15,NA,296.6063,0,0
loan_9895338,8z782h72800x587g0180113231hz4y69,1,2022-05-02,NA,197.2241,0,0
loan_9895338,8z782h72800x587g0180113231i74y6x,6,2022-07-15,NA,254.7773,0,0
loan_9895338,8z782h72800x587g0180113231i74y6z,2,2022-05-16,NA,232.8262,0,0
loan_9895338,8z782h72800x587g0180113231iz4y6i,7,2022-08-01,NA,259.4858,0,0
loan_4711056,8z7825hi7xyi4046017xh02hi16814y7,2,2022-02-28,2022-02-24,152.57,152.57,0
loan_4711056,8z7825hi7xyi4046017xh02hi17h14y8,3,2022-03-15,2022-03-15,152.57,152.57,0
loan_4711056,8z7825hi7xyi4046017xh02hi17h14y9,4,2022-03-31,2022-03-29,150.38,150.38,0
loan_4711056,8z7825hi7xyi4046017xh02hi16814y6,1,2022-02-15,2022-02-14,153.29999999999998,153.29999999999998,0
loan_3318080,8z7826987xz60547017xz8h06zgz744h,3,2022-03-15,2022-03-15,967.25,967.25,0
loan_3318080,8z7826987xz60547017xz8h06zgz744x,4,2022-03-31,2022-03-31,967.25,967.25,0
loan_3318080,8z7826987xz60547017xz8h06zz8744g,1,2022-02-15,2022-02-08,967.25,967.25,0
loan_3318080,8z7826987xz60547017xz8h06zgz7450,6,2022-05-02,2022-04-29,964.8045000000001,964.8045000000001,0
loan_3318080,8z7826987xz60547017xz8h06zgz744i,5,2022-04-18,2022-04-08,967.25,967.25,0
loan_3318080,8z7826987xz60547017xz8h06zgz744y,2,2022-02-28,2022-02-28,967.25,967.25,0
loan_0847642,8z780g157xxx1y80017xi0y7zyh70483,3,2022-03-31,2022-04-14,235.4615,235.4615,133.45
loan_0847642,8z780g157xxx1y80017xi0y7zyh70482,2,2022-03-15,2022-03-11,249.11249999999998,249.11249999999998,56.75
loan_0847642,8z780g157xxx1y80017xi0y7zyg60481,1,2022-02-28,2022-02-26,240.0678,240.0678,69.14
loan_0847642,8z780g157xxx1y80017xi0y7zyh70485,5,2022-05-02,2022-04-30,267.618,267.618,31.4
loan_0847642,8z780g157xxx1y80017xi0y7zyhg0487,7,2022-05-31,NA,275.8597,0,0
loan_0847642,8z780g157xxx1y80017xi0y7zyh70486,6,2022-05-16,NA,267.42819999999995,0,0
loan_0847642,8z780g157xxx1y80017xi0y7zyh70484,4,2022-04-18,2022-04-30,249.36069999999998,249.36069999999998,114.41
loan_0847642,8z780g157xxx1y80017xi0y7zyhg0488,8,2022-06-15,NA,286.8316,0,0
loan_8660348,8z7827917hyhy233017hyxy8508y2i11,3,2022-01-31,2022-01-31,164.98,164.98,0
loan_8660348,8z7827917hyhy233017hyxy850z12i12,4,2022-02-15,2022-02-15,164.25,164.25,0
loan_8660348,8z7827917hyhy233017hyxy8508y2i10,2,2022-01-17,2022-01-17,164.98,164.98,0
loan_8660348,8z7827917hyhy233017hyxy8508y2i0i,1,2021-12-31,2021-12-29,164.98,164.98,0
loan_9377628,8z782hzg80040y2h018006x18601096i,1,2022-04-18,2022-04-21,839.5,839.5,58
loan_9377628,8z782hzg80040y2h018006x186170975,6,2022-06-30,NA,838.77,0,0
loan_9377628,8z782hzg80040y2h018006x186010970,2,2022-05-02,2022-04-21,839.5,839.5,0
loan_9377628,8z782hzg80040y2h018006x186010971,3,2022-05-16,NA,839.5,0,0
loan_9377628,8z782hzg80040y2h018006x186170973,4,2022-05-31,NA,839.5,0,0
loan_9377628,8z782hzg80040y2h018006x186170974,5,2022-06-15,NA,839.5,0,0
loan_3843232,8z782gi97i174gy1017i187z4473654i,4,2022-04-18,NA,118.99,0,0
loan_3843232,8z782gi97i174gy1017i187z44736550,5,2022-05-02,NA,118.99,0,0
loan_3843232,8z782gi97i174gy1017i187z4473654y,1,2022-02-28,NA,118.99,0,0
loan_3843232,8z782gi97i174gy1017i187z44756551,6,2022-05-16,NA,118.99,0,0
loan_3843232,8z782gi97i174gy1017i187z4473654h,2,2022-03-15,NA,118.99,0,0
loan_3843232,8z782gi97i174gy1017i187z44756552,7,2022-05-31,NA,118.99,0,0
loan_3843232,8z782gi97i174gy1017i187z4473654x,3,2022-03-31,NA,118.99,0,0
loan_3843232,8z782gi97i174gy1017i187z44756553,8,2022-06-15,NA,115.34,0,0
loan_4115743,8z782y6y7x728x9x017x75gy20yg2x82,6,2022-04-18,NA,0,0,0
loan_4115743,8z782y6y7x728x9x017x75gy20yg2x80,4,2022-03-15,NA,0,0,0
loan_4115743,8z782y6y7x728x9x017x75gy20yg2x7i,3,2022-02-28,2022-02-25,941.6999999999999,941.6999999999999,0
loan_4115743,8z782y6y7x728x9x017x75gy20yg2x7x,2,2022-02-15,2022-02-15,292,292,0
loan_4115743,8z782y6y7x728x9x017x75gy20gg2x7h,1,2022-01-31,2022-01-19,247.47,247.47,0
loan_4115743,8z782y6y7x728x9x017x75gy20yg2x81,5,2022-03-31,NA,0,0,0
loan_6483722,8z782xyy7h04xy7y017h06igix6y2h82,6,2022-02-15,NA,0,0,0
loan_6483722,8z782xyy7h04xy7y017h06igix5z2h7x,2,2021-12-15,2021-12-17,335.07,335.07,58
loan_6483722,8z782xyy7h04xy7y017h06igix6y2h81,5,2022-01-31,NA,0,0,0
loan_6483722,8z782xyy7h04xy7y017h06igix5z2h7h,1,2021-11-30,2021-11-30,335.8,335.8,0
loan_6483722,8z782xyy7h04xy7y017h06igix6y2h80,4,2022-01-17,2022-01-17,41.026,41.026,0
loan_6483722,8z782xyy7h04xy7y017h06igix6y2h7i,3,2021-12-31,2021-12-17,1294.29,1294.29,0
loan_7436063,8z782i0y7iixx5z30180016hzh3061g7,3,2022-05-16,NA,198.56,0,0
loan_7436063,8z782i0y7iixx5z30180016hzh3061g8,4,2022-05-31,NA,198.56,0,0
loan_7436063,8z782i0y7iixx5z30180016hzh3061g5,1,2022-04-18,2022-04-18,198.56,198.56,0
loan_7436063,8z782i0y7iixx5z30180016hzh3061g6,2,2022-05-02,NA,198.56,186.88,0
loan_7436063,8z782i0y7iixx5z30180016hzh4761g9,5,2022-06-15,NA,198.56,0,0
loan_7436063,8z782i0y7iixx5z30180016hzh4761gz,6,2022-06-30,NA,194.39170000000001,0,0
loan_0431547,8z782i278046hx65018048x133x40xhy,5,2022-06-30,NA,346.75,0,0
loan_0431547,8z782i278046hx65018048x133x40xhz,3,2022-05-31,NA,346.75,0,0
loan_0431547,8z782i278046hx65018048x133x40xh9,2,2022-05-16,NA,346.75,0,0
loan_0431547,8z782i278046hx65018048x133x40xhg,4,2022-06-15,NA,346.75,0,0
loan_0431547,8z782i278046hx65018048x133x60xhh,6,2022-07-15,NA,345.28999999999996,0,0
loan_0431547,8z782i278046hx65018048x133x40xh8,1,2022-05-02,2022-04-29,346.75,346.75,0
loan_1648898,8z782i437h28i824017h2zx502926581,6,2022-02-15,NA,288.8975,0,0
loan_1648898,8z782i437h28i824017h2zx50292657x,3,2021-12-31,NA,289.08,0,0
loan_1648898,8z782i437h28i824017h2zx50292657i,4,2022-01-17,NA,289.08,0,0
loan_1648898,8z782i437h28i824017h2zx50281657y,1,2021-11-30,2021-11-30,289.08,289.08,0
loan_1648898,8z782i437h28i824017h2zx50281657h,2,2021-12-15,NA,289.08,0,20
loan_1648898,8z782i437h28i824017h2zx502926580,5,2022-01-31,NA,289.08,0,0
loan_4667310,8z782i7x7hy36yzz017hy606i7i13198,5,2022-02-28,NA,150.38729999999998,0,0
loan_4667310,8z782i7x7hy36yzz017hy606i7i1319z,7,2022-03-31,NA,155.6068,0,0
loan_4667310,8z782i7x7hy36yzz017hy606i7x03195,2,2022-01-17,NA,133.6776,0,0
loan_4667310,8z782i7x7hy36yzz017hy606i7i13199,6,2022-03-15,NA,152.1758,0,0
loan_4667310,8z782i7x7hy36yzz017hy606i7i13196,3,2022-01-31,NA,142.3281,0,0
loan_4667310,8z782i7x7hy36yzz017hy606i7x03194,1,2021-12-31,2021-12-31,133.7798,133.7798,41.74
loan_4667310,8z782i7x7hy36yzz017hy606i7i3319g,8,2022-04-18,NA,154.8403,0,0
loan_4667310,8z782i7x7hy36yzz017hy606i7i13197,4,2022-02-15,NA,144.4743,0,0
loan_2123311,8z782x687x34y184017x36ih53210796,3,2022-02-15,NA,349.1809,0,0.01
loan_2123311,8z782x687x34y184017x36ih530x0794,1,2022-01-17,2022-01-18,356.1305,356.1305,69.15
loan_2123311,8z782x687x34y184017x36ih53210799,6,2022-03-31,NA,375.4755,0,0
loan_2123311,8z782x687x34y184017x36ih53210797,4,2022-02-28,NA,364.7372,0,0
loan_2123311,8z782x687x34y184017x36ih530x0795,2,2022-01-31,2022-02-01,344.61109999999996,344.61109999999996,84.92
loan_2123311,8z782x687x34y184017x36ih5323079g,8,2022-05-02,NA,359.7294,0,0
loan_2123311,8z782x687x34y184017x36ih53210798,5,2022-03-15,NA,367.8178,0,0
loan_2123311,8z782x687x34y184017x36ih5321079z,7,2022-04-18,NA,383.3376,0,0
loan_8428219,8z782i0y7iixx5z30180025z26yi265i,2,2022-05-02,2022-04-29,813.22,813.22,0
loan_8428219,8z782i0y7iixx5z30180025z26yi265x,1,2022-04-18,2022-04-29,813.22,813.22,58
loan_8428219,8z782i0y7iixx5z30180025z26x62662,5,2022-06-15,NA,812.49,0,0
loan_8428219,8z782i0y7iixx5z30180025z26x62663,6,2022-06-30,NA,811.76,0,0
loan_8428219,8z782i0y7iixx5z30180025z26x62661,4,2022-05-31,NA,812.49,0,0
loan_8428219,8z782i0y7iixx5z30180025z26x62660,3,2022-05-16,NA,812.49,0,0
loan_1644929,8z780gi47hh2x43z017hh5607h336028,6,2022-03-15,NA,82.49,0,0
loan_1644929,8z780gi47hh2x43z017hh5607h336027,5,2022-02-28,NA,85.41,0,0
loan_1644929,8z780gi47hh2x43z017hh5607h156023,1,2021-12-31,2021-12-30,85.41,85.41,0
loan_1644929,8z780gi47hh2x43z017hh5607h156026,4,2022-02-15,NA,85.41,0,0
loan_1644929,8z780gi47hh2x43z017hh5607h156024,2,2022-01-17,NA,85.41,0,0
loan_1644929,8z780gi47hh2x43z017hh5607h156025,3,2022-01-31,NA,85.41,0,0
loan_2950569,8z782x3z7xgiyx30017xy08g3z113y6x,7,2022-05-16,NA,234.88479999999998,0,0
loan_2950569,8z782x3z7xgiyx30017xy08g3z113y6i,8,2022-05-31,NA,221.89079999999998,0,0
loan_2950569,8z782x3z7xgiyx30017xy08g3z0i3y6g,4,2022-03-31,NA,214.86819999999997,172.5282,100.66
loan_2950569,8z782x3z7xgiyx30017xy08g3z0i3y6y,5,2022-04-18,NA,217.7006,0,0
loan_2950569,8z782x3z7xgiyx30017xy08g3z0i3y6h,6,2022-05-02,NA,229.293,0,0
loan_2950569,8z782x3z7xgiyx30017xy08g39ig3y68,1,2022-02-15,2022-02-15,209.4589,209.4589,50.07
loan_2950569,8z782x3z7xgiyx30017xy08g3z0i3y6z,3,2022-03-15,2022-04-05,211.2985,211.2985,105.55
loan_2950569,8z782x3z7xgiyx30017xy08g3z0i3y69,2,2022-02-28,2022-02-28,211.1452,211.1452,47.76
loan_3666699,8z782xyy7h04xy7y017h062180426071,7,2022-02-28,NA,191.26,0,0
loan_3666699,8z782xyy7h04xy7y017h0621802i606g,1,2021-11-30,2021-12-01,191.26,191.26,0
loan_3666699,8z782xyy7h04xy7y017h06218042606x,4,2022-01-17,2022-04-08,191.26,191.26,58
loan_3666699,8z782xyy7h04xy7y017h06218042606i,5,2022-01-31,NA,191.26,89.06,58
loan_3666699,8z782xyy7h04xy7y017h062180446072,8,2022-03-15,NA,189.5664,0,0
loan_3666699,8z782xyy7h04xy7y017h0621802i606y,2,2021-12-15,2021-12-15,191.26,191.26,0
loan_3666699,8z782xyy7h04xy7y017h06218042606h,3,2021-12-31,2022-01-17,191.26,191.26,58
loan_3666699,8z782xyy7h04xy7y017h062180426070,6,2022-02-15,NA,191.26,0,0
loan_5893654,8z782i437h28i824017h2g89h7763x78,8,2022-03-15,2022-03-15,527.571,527.571,0
loan_5893654,8z782i437h28i824017h2g89h7763x75,5,2022-01-31,2022-01-30,527.79,527.79,0
loan_5893654,8z782i437h28i824017h2g89h7653x71,1,2021-11-30,2021-11-30,527.79,527.79,0
loan_5893654,8z782i437h28i824017h2g89h7653x72,2,2021-12-15,2021-12-15,527.79,527.79,0
loan_5893654,8z782i437h28i824017h2g89h7763x76,6,2022-02-15,2022-02-15,527.79,527.79,0
loan_5893654,8z782i437h28i824017h2g89h7763x77,7,2022-02-28,2022-02-28,527.79,527.79,0
loan_5893654,8z782i437h28i824017h2g89h7653x74,4,2022-01-17,2022-01-14,527.79,527.79,0
loan_5893654,8z782i437h28i824017h2g89h7653x73,3,2021-12-31,2021-12-30,527.79,527.79,0
loan_7989088,8z7826097ix5624z017ix8yz96x41y4i,6,2022-06-30,NA,549.3177,0,0
loan_7989088,8z7826097ix5624z017ix8yz96x41y50,7,2022-07-15,NA,563.6549,0,0
loan_7989088,8z7826097ix5624z017ix8yz96y91y4h,4,2022-05-31,NA,521.731,0,0
loan_7989088,8z7826097ix5624z017ix8yz96y91y4y,3,2022-05-16,NA,513.993,0,0
loan_7989088,8z7826097ix5624z017ix8yz96y91y4g,2,2022-05-02,NA,501.7728,0,0
loan_7989088,8z7826097ix5624z017ix8yz96x41y51,8,2022-08-01,NA,579.3353,0,0
loan_7989088,8z7826097ix5624z017ix8yz96y91y4z,1,2022-04-18,2022-04-21,468.2658,468.2658,229.54
loan_7989088,8z7826097ix5624z017ix8yz96x41y4x,5,2022-06-15,NA,535.3455,0,0
loan_5064417,8z7824897i363216017i371g193x7i5y,6,2022-05-31,NA,204.4,0,0
loan_5064417,8z7824897i363216017i371g19267i58,2,2022-03-31,NA,205.85999999999999,0,0
loan_5064417,8z7824897i363216017i371g193x7i5g,5,2022-05-16,NA,205.85999999999999,0,0
loan_5064417,8z7824897i363216017i371g193x7i5z,4,2022-05-02,NA,205.85999999999999,0,0
loan_5064417,8z7824897i363216017i371g19267i57,1,2022-03-15,2022-03-15,205.85999999999999,205.85999999999999,0
loan_5064417,8z7824897i363216017i371g19267i59,3,2022-04-18,NA,205.85999999999999,0,0
loan_4348250,8z782xz57hz9z6y7017hzh882yx732xx,2,2022-01-17,2022-01-15,182.5,182.5,0
loan_4348250,8z782xz57hz9z6y7017hzh882yig32i0,4,2022-02-15,2022-02-15,181.76999999999998,181.76999999999998,0
loan_4348250,8z782xz57hz9z6y7017hzh882yx732xh,1,2021-12-31,2021-12-31,182.5,182.5,0
loan_4348250,8z782xz57hz9z6y7017hzh882yig32xi,3,2022-01-31,2022-01-30,182.5,182.5,0
loan_3224006,8z78023x7h28i290017h2y57z3g03y68,5,2022-01-31,2022-01-31,541.66,541.66,0
loan_3224006,8z78023x7h28i290017h2y57z3g03y69,6,2022-02-15,2022-02-15,541.66,541.66,0
loan_3224006,8z78023x7h28i290017h2y57z3g03y65,2,2021-12-15,2021-12-14,541.66,541.66,0
loan_3224006,8z78023x7h28i290017h2y57z3g43y6g,8,2022-03-15,2022-03-12,539.616,539.616,0
loan_3224006,8z78023x7h28i290017h2y57z3923y64,1,2021-11-30,2021-11-29,541.66,541.66,0
loan_3224006,8z78023x7h28i290017h2y57z3g03y67,4,2022-01-17,2022-01-14,541.66,541.66,0
loan_3224006,8z78023x7h28i290017h2y57z3g03y66,3,2021-12-31,2021-12-29,541.66,541.66,0
loan_3224006,8z78023x7h28i290017h2y57z3g43y6z,7,2022-02-28,2022-02-28,541.66,541.66,0
loan_5311608,8z7802z67h717350017h7347g99z4y94,6,2022-02-28,NA,0,0,0
loan_5311608,8z7802z67h717350017h7347g9964y92,4,2022-01-31,2022-01-30,436.53999999999996,436.53999999999996,0
loan_5311608,8z7802z67h717350017h7347g9964y93,5,2022-02-15,2022-02-14,1740.9332000000002,1740.9332000000002,0
loan_5311608,8z7802z67h717350017h7347g99z4y96,8,2022-03-31,NA,0,0,0
loan_5311608,8z7802z67h717350017h7347g99z4y95,7,2022-03-15,NA,0,0,0
loan_5311608,8z7802z67h717350017h7347g9964y90,2,2021-12-31,2021-12-21,436.53999999999996,436.53999999999996,0
loan_5311608,8z7802z67h717350017h7347g9964y8i,1,2021-12-15,2021-12-14,436.53999999999996,436.53999999999996,0
